
2024/11/25 (17:30:00) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/26 (16:50:00) | ===> btop++ v.1.4.0
2024/11/26 (16:50:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/26 (16:50:00) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/27 (10:40:57) | ===> btop++ v.1.4.0
2024/11/27 (10:40:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/27 (10:40:57) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/27 (11:45:26) | ===> btop++ v.1.4.0
2024/11/27 (11:45:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/27 (11:45:26) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/27 (19:04:41) | ===> btop++ v.1.4.0
2024/11/27 (19:04:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/27 (19:04:41) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/28 (11:08:15) | ===> btop++ v.1.4.0
2024/11/28 (11:08:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/28 (11:08:15) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/28 (20:10:54) | ===> btop++ v.1.4.0
2024/11/28 (20:10:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/28 (20:10:54) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/29 (08:23:15) | ===> btop++ v.1.4.0
2024/11/29 (08:23:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/29 (08:23:15) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/29 (11:30:19) | ===> btop++ v.1.4.0
2024/11/29 (11:30:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/29 (11:30:19) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/29 (16:42:46) | ===> btop++ v.1.4.0
2024/11/29 (16:42:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/29 (16:42:46) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/29 (18:35:38) | ===> btop++ v.1.4.0
2024/11/29 (18:35:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/29 (18:35:38) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/30 (09:41:49) | ===> btop++ v.1.4.0
2024/11/30 (09:41:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/30 (09:41:49) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/30 (14:38:44) | ===> btop++ v.1.4.0
2024/11/30 (14:38:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/30 (14:38:44) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/01 (11:10:03) | ===> btop++ v.1.4.0
2024/12/01 (11:10:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/01 (11:10:03) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/01 (18:26:31) | ===> btop++ v.1.4.0
2024/12/01 (18:26:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/01 (18:26:31) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/02 (08:41:55) | ===> btop++ v.1.4.0
2024/12/02 (08:41:55) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/02 (08:41:55) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/02 (12:03:59) | ===> btop++ v.1.4.0
2024/12/02 (12:03:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/02 (12:03:59) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/02 (14:59:04) | ===> btop++ v.1.4.0
2024/12/02 (14:59:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/02 (14:59:04) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/03 (15:27:06) | ===> btop++ v.1.4.0
2024/12/03 (15:27:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/03 (15:27:07) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/03 (19:08:35) | ===> btop++ v.1.4.0
2024/12/03 (19:08:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/03 (19:08:35) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/03 (22:56:06) | ===> btop++ v.1.4.0
2024/12/03 (22:56:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/03 (22:56:06) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/04 (12:17:26) | ===> btop++ v.1.4.0
2024/12/04 (12:17:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/04 (12:17:26) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/04 (16:41:14) | ===> btop++ v.1.4.0
2024/12/04 (16:41:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/04 (16:41:14) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/04 (18:04:10) | ===> btop++ v.1.4.0
2024/12/04 (18:04:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/04 (18:04:10) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/05 (07:54:27) | ===> btop++ v.1.4.0
2024/12/05 (07:54:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/05 (07:54:27) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/06 (14:49:15) | ===> btop++ v.1.4.0
2024/12/06 (14:49:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/06 (14:49:15) | WARNING: Intel GPU: Failed to initialize PMU
2024/12/07 (19:34:26) | ERROR: Stall in Runner thread, restarting!
2024/12/07 (19:34:55) | ERROR: Stall in Runner thread, restarting!

2024/12/10 (11:21:07) | ===> btop++ v.1.4.0
2024/12/10 (11:21:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/10 (11:21:07) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/11 (20:15:35) | ===> btop++ v.1.4.0
2024/12/11 (20:15:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/11 (20:15:35) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/13 (14:56:13) | ===> btop++ v.1.4.0
2024/12/13 (14:56:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/13 (14:56:13) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/14 (20:31:43) | ===> btop++ v.1.4.0
2024/12/14 (20:31:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/14 (20:31:43) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/15 (15:35:54) | ===> btop++ v.1.4.0
2024/12/15 (15:35:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/15 (15:35:54) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/17 (19:02:06) | ===> btop++ v.1.4.0
2024/12/17 (19:02:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/17 (19:02:06) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/18 (13:15:24) | ===> btop++ v.1.4.0
2024/12/18 (13:15:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/18 (13:15:24) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/18 (13:58:56) | ===> btop++ v.1.4.0
2024/12/18 (13:58:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/18 (13:58:56) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/18 (23:34:19) | ===> btop++ v.1.4.0
2024/12/18 (23:34:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/18 (23:34:19) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/20 (13:24:30) | ===> btop++ v.1.4.0
2024/12/20 (13:24:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/20 (13:24:30) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/22 (17:57:11) | ===> btop++ v.1.4.0
2024/12/22 (17:57:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/22 (17:57:11) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/23 (15:48:53) | ===> btop++ v.1.4.0
2024/12/23 (15:48:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/23 (15:48:53) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/24 (20:46:10) | ===> btop++ v.1.4.0
2024/12/24 (20:46:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/24 (20:46:10) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/24 (20:48:06) | ===> btop++ v.1.4.0
2024/12/24 (20:48:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/24 (20:48:06) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/25 (11:52:51) | ===> btop++ v.1.4.0
2024/12/25 (11:52:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/25 (11:52:51) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/25 (14:35:11) | ===> btop++ v.1.4.0
2024/12/25 (14:35:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/25 (14:35:11) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/31 (10:06:00) | ===> btop++ v.1.4.0
2024/12/31 (10:06:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/31 (10:06:00) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/01 (14:05:57) | ===> btop++ v.1.4.0
2025/01/01 (14:05:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/01 (14:05:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/02 (11:09:41) | ===> btop++ v.1.4.0
2025/01/02 (11:09:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/02 (11:09:41) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/03 (10:44:41) | ===> btop++ v.1.4.0
2025/01/03 (10:44:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/03 (10:44:41) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/04 (09:45:23) | ===> btop++ v.1.4.0
2025/01/04 (09:45:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/04 (09:45:23) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/04 (11:07:27) | ===> btop++ v.1.4.0
2025/01/04 (11:07:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/04 (11:07:27) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/05 (14:14:34) | ===> btop++ v.1.4.0
2025/01/05 (14:14:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/05 (14:14:34) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/05 (21:26:02) | ===> btop++ v.1.4.0
2025/01/05 (21:26:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/05 (21:26:02) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/07 (15:20:37) | ===> btop++ v.1.4.0
2025/01/07 (15:20:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/07 (15:20:37) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/08 (17:00:58) | ===> btop++ v.1.4.0
2025/01/08 (17:00:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/08 (17:00:59) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/09 (10:15:46) | ===> btop++ v.1.4.0
2025/01/09 (10:15:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/09 (10:15:46) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/09 (16:18:27) | ===> btop++ v.1.4.0
2025/01/09 (16:18:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/09 (16:18:27) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/10 (17:19:05) | ===> btop++ v.1.4.0
2025/01/10 (17:19:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/10 (17:19:05) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/11 (18:31:10) | ===> btop++ v.1.4.0
2025/01/11 (18:31:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/11 (18:31:10) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/13 (13:03:39) | ===> btop++ v.1.4.0
2025/01/13 (13:03:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/13 (13:03:39) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/15 (15:46:49) | ===> btop++ v.1.4.0
2025/01/15 (15:46:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/15 (15:46:49) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/16 (14:55:32) | ===> btop++ v.1.4.0
2025/01/16 (14:55:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/16 (14:55:32) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/17 (15:55:20) | ===> btop++ v.1.4.0
2025/01/17 (15:55:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/17 (15:55:20) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/18 (19:00:01) | ===> btop++ v.1.4.0
2025/01/18 (19:00:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/18 (19:00:02) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/19 (17:16:01) | ===> btop++ v.1.4.0
2025/01/19 (17:16:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/19 (17:16:01) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/19 (22:49:31) | ===> btop++ v.1.4.0
2025/01/19 (22:49:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/19 (22:49:31) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/20 (15:58:36) | ===> btop++ v.1.4.0
2025/01/20 (15:58:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/20 (15:58:36) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/20 (20:51:52) | ===> btop++ v.1.4.0
2025/01/20 (20:51:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/20 (20:51:52) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/21 (17:37:26) | ===> btop++ v.1.4.0
2025/01/21 (17:37:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/21 (17:37:26) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/22 (16:59:39) | ===> btop++ v.1.4.0
2025/01/22 (16:59:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/22 (16:59:40) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/22 (22:02:04) | ===> btop++ v.1.4.0
2025/01/22 (22:02:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/22 (22:02:04) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/23 (22:47:43) | ===> btop++ v.1.4.0
2025/01/23 (22:47:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/23 (22:47:43) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/24 (19:59:44) | ===> btop++ v.1.4.0
2025/01/24 (19:59:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/24 (19:59:44) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/26 (16:10:09) | ===> btop++ v.1.4.0
2025/01/26 (16:10:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/26 (16:10:09) | WARNING: Intel GPU: Failed to initialize PMU
2025/01/29 (11:17:13) | ERROR: Stall in Runner thread, restarting!

2025/01/31 (10:48:16) | ===> btop++ v.1.4.0
2025/01/31 (10:48:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/31 (10:48:16) | WARNING: Intel GPU: Failed to initialize PMU
2025/01/31 (15:41:06) | ERROR: Stall in Runner thread, restarting!

2025/02/01 (12:57:04) | ===> btop++ v.1.4.0
2025/02/01 (12:57:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/01 (12:57:04) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/02 (09:39:34) | ===> btop++ v.1.4.0
2025/02/02 (09:39:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/02 (09:39:34) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/02 (19:20:41) | ERROR: Stall in Runner thread, restarting!

2025/02/03 (07:03:02) | ===> btop++ v.1.4.0
2025/02/03 (07:03:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/03 (07:03:02) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/04 (10:13:59) | ===> btop++ v.1.4.0
2025/02/04 (10:13:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/04 (10:13:59) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/05 (19:12:22) | ===> btop++ v.1.4.0
2025/02/05 (19:12:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/05 (19:12:22) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/05 (20:48:23) | ERROR: Stall in Runner thread, restarting!

2025/02/10 (16:13:31) | ===> btop++ v.1.4.0
2025/02/10 (16:13:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/10 (16:13:31) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/10 (20:07:58) | ===> btop++ v.1.4.0
2025/02/10 (20:07:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/10 (20:07:58) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/11 (19:04:35) | ===> btop++ v.1.4.0
2025/02/11 (19:04:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/11 (19:04:35) | WARNING: Intel GPU: Failed to initialize PMU
2025/02/19 (11:43:02) | ERROR: Stall in Runner thread, restarting!
2025/02/19 (11:43:14) | ERROR: Stall in Runner thread, restarting!

2025/02/19 (11:46:21) | ===> btop++ v.1.4.0
2025/02/19 (11:46:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/19 (11:46:21) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/20 (15:03:46) | ===> btop++ v.1.4.0
2025/02/20 (15:03:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/20 (15:03:46) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/21 (13:53:55) | ===> btop++ v.1.4.0
2025/02/21 (13:53:55) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/21 (13:53:55) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/21 (17:19:06) | ===> btop++ v.1.4.0
2025/02/21 (17:19:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/21 (17:19:06) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/21 (21:34:16) | ===> btop++ v.1.4.0
2025/02/21 (21:34:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/21 (21:34:16) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/24 (21:13:27) | ===> btop++ v.1.4.0
2025/02/24 (21:13:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/24 (21:13:27) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/25 (07:17:03) | ===> btop++ v.1.4.0
2025/02/25 (07:17:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/25 (07:17:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/27 (14:26:20) | ===> btop++ v.1.4.0
2025/02/27 (14:26:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/27 (14:26:20) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/05 (12:58:49) | ERROR: Stall in Runner thread, restarting!

2025/03/11 (12:55:31) | ===> btop++ v.1.4.0
2025/03/11 (12:55:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/11 (12:55:31) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/13 (22:58:29) | ===> btop++ v.1.4.0
2025/03/13 (22:58:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/13 (22:58:29) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/15 (15:22:06) | ===> btop++ v.1.4.0
2025/03/15 (15:22:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/15 (15:22:06) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/16 (22:30:56) | ===> btop++ v.1.4.0
2025/03/16 (22:30:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/16 (22:30:56) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/20 (02:40:23) | ===> btop++ v.1.4.0
2025/03/20 (02:40:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/20 (02:40:23) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/25 (14:34:25) | ===> btop++ v.1.4.0
2025/03/25 (14:34:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/25 (14:34:25) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/25 (22:11:27) | ===> btop++ v.1.4.0
2025/03/25 (22:11:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/25 (22:11:27) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/26 (03:14:15) | ===> btop++ v.1.4.0
2025/03/26 (03:14:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/26 (03:14:15) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/26 (19:53:58) | ===> btop++ v.1.4.0
2025/03/26 (19:53:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/26 (19:53:58) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/27 (00:32:17) | ===> btop++ v.1.4.0
2025/03/27 (00:32:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/27 (00:32:17) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/27 (15:49:00) | ===> btop++ v.1.4.0
2025/03/27 (15:49:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/27 (15:49:00) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/28 (02:08:31) | ===> btop++ v.1.4.0
2025/03/28 (02:08:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/28 (02:08:31) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/28 (04:43:17) | ===> btop++ v.1.4.0
2025/03/28 (04:43:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/28 (04:43:17) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/28 (16:45:33) | ===> btop++ v.1.4.0
2025/03/28 (16:45:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/28 (16:45:33) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/29 (02:05:57) | ERROR: Stall in Runner thread, restarting!

2025/03/30 (13:24:58) | ===> btop++ v.1.4.0
2025/03/30 (13:24:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/30 (13:24:58) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/02 (17:19:43) | ===> btop++ v.1.4.0
2025/04/02 (17:19:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/02 (17:19:43) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/02 (18:19:39) | ===> btop++ v.1.4.0
2025/04/02 (18:19:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/02 (18:19:39) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/02 (20:04:18) | ===> btop++ v.1.4.0
2025/04/02 (20:04:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/02 (20:04:18) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/04 (23:32:43) | ===> btop++ v.1.4.0
2025/04/04 (23:32:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/04 (23:32:44) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/05 (21:07:24) | ===> btop++ v.1.4.0
2025/04/05 (21:07:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/05 (21:07:24) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/05 (22:34:31) | ===> btop++ v.1.4.0
2025/04/05 (22:34:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/05 (22:34:31) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/06 (20:08:22) | ===> btop++ v.1.4.0
2025/04/06 (20:08:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (20:08:22) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/07 (23:50:42) | ===> btop++ v.1.4.0
2025/04/07 (23:50:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/07 (23:50:42) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/08 (11:22:33) | ===> btop++ v.1.4.0
